fecha,mes,dia_año,temp_agua,oleaje,viento,lluvia,presion,coef_marea,fase_lunar,visibilidad_agua,dias_desde_temporal,temporada,veda_pulpo,veda_percebe,veda_lubina,captura_pulpo,captura_lubina,captura_percebe
2007-07-19,7,200,17.48059865925035,1.6013520495191265,13.880027724768725,0.3867633988067189,1012.1216282394807,107,9,limpia,4,verano,True,False,False,0.7565062231783564,2.26386269980763,13.631132833065172
2007-07-20,7,201,17.15370555882137,0.8345652618225337,12.69579815695757,1.0026838530818452,1012.0302324065642,52,16,limpia,5,verano,True,False,False,0.8579661472266792,0.04537041381197968,0.2014703747846526
2007-07-21,7,202,18.581262753864003,1.3636822061722798,18.74352029151029,2.490127948415433,1011.8315261431239,92,11,limpia,5,verano,True,False,False,0.5258386941351992,5.2310992463562584,3.4803369863909106
2007-07-22,7,203,16.548480338749563,2.661312261022893,20.115945662642616,3.3793625973251227,1013.4602146593008,57,1,turbia,6,verano,True,False,False,0.27084199742706405,18.864776702557155,0.4545572887149711
2007-07-23,7,204,16.061712655440203,4.244640118661475,14.609277214155131,1.2990766540862897,1014.6761333396946,62,13,turbia,9,verano,True,False,False,0.05392589287337978,0.3150055928421026,0.6460541297661251
2007-07-24,7,205,17.607710587706546,0.6100076242944936,14.686002378012244,0.39967211122900875,1018.8192981759048,105,5,limpia,2,verano,True,False,False,0.030513988263321353,0.4608675765166002,5.480383602902527
2007-07-25,7,206,17.00418426028407,0.7240216675130734,20.08232242102131,0.6318756621354134,1013.7752368400645,68,10,limpia,7,verano,True,False,False,0.08855400558813226,0.9048194250648773,1.7022885151645955
2007-07-26,7,207,16.653412515505238,2.9556692201294466,19.6353686279949,1.085900433237639,1016.630104033138,72,13,turbia,4,verano,True,False,False,0.018366610804740918,0.8389803070346851,0.04316821866555717
2007-07-27,7,208,17.65093365366339,5.613943493743058,19.125702750576593,0.9069840835997687,1015.0376565602427,92,22,turbia,0,verano,True,False,False,8.235889055238323,0.004011802331251861,0.01911422427446524
2007-07-28,7,209,17.331011883393185,1.1295373031423956,13.389076484345116,0.8574861718293229,1017.7029038524648,73,13,limpia,3,verano,True,False,False,1.6506360016262545,11.600319056112083,0.024651831202875125
2007-07-29,7,210,16.80415224187282,0.8052247058315932,12.36612539225825,0.2827902946976095,1015.2333766982794,52,5,limpia,3,verano,True,False,False,0.1963316811676417,1.1352318962000545,0.00035415325450127846
2007-07-30,7,211,16.331353526265627,3.9569817574205697,21.546574899229554,4.890839301974927,1011.7658911234151,63,0,turbia,7,verano,True,False,False,2.58333424062583,1.7547646399012775,0.18580650056319864
2007-07-31,7,212,17.579028848130257,3.8491391605532863,17.438843022546845,0.06041663548264397,1010.4090017367971,82,16,turbia,9,verano,True,False,False,26.428557091276172,0.17291870373350807,0.006616456029164035
2007-08-01,8,213,17.40078801690323,0.17900922755157025,12.034087281015742,1.159644590076577,1016.0511479925211,76,16,limpia,8,verano,False,False,False,1.502960607845129,0.157886811128785,0.10963810717209173
2007-08-02,8,214,16.905382525126754,0.32510029979776517,14.57456801028081,7.856456457610791,1021.3668924495032,61,16,limpia,2,verano,False,False,False,0.1478066210561008,0.4614816938898194,0.03840963516284287
2007-08-03,8,215,18.026212413974548,0.7067097514334255,15.339888246377548,2.155996092371328,1013.8543768649513,95,9,limpia,9,verano,False,False,False,0.30047095063927165,1.238805197438901,2.7898014380459184
2007-08-04,8,216,16.228656794908158,3.038325249542229,14.577416476793285,0.8782837058329683,1011.495681730859,95,9,turbia,0,verano,False,False,False,8.360269167413499,0.3838543044881398,2.676116972332596
2007-08-05,8,217,15.90701933787387,1.7936219717741828,13.8309678978395,0.31587671846432613,1013.7191466236421,65,13,limpia,7,verano,False,False,False,0.18850008883472535,4.3486218212492584,0.007706006878596375
2007-08-06,8,218,16.357980065619163,2.185002588305375,19.92240711706167,6.641407710087647,1012.1930274454876,107,0,turbia,8,verano,False,False,False,1.0053808809275666,9.646441958952943,1.2208042055137704
2007-08-07,8,219,16.695742028094767,4.771958507395863,17.11361653836126,0.028170185407012563,1011.6650974044404,63,1,turbia,3,verano,False,False,False,0.21231994603932655,0.0559039541760589,0.042861889638426534
2007-08-08,8,220,16.81825912644775,1.0348644800055684,24.013247747448688,2.2875597395069667,1007.7820270924988,92,17,limpia,4,verano,False,False,False,1.8380959326409042e-05,10.753034717690246,3.9529963332086933
2007-08-09,8,221,16.47588379412254,2.3612740908117504,20.141535426097157,4.242819576547579,1013.7779585686906,74,19,turbia,3,verano,False,False,False,0.4658138805958844,7.4382453644382664,0.2668661640078662
2007-08-10,8,222,16.779452090854832,3.10526933145608,15.545246348648442,0.05096485308942415,1016.1788857692169,64,2,turbia,3,verano,False,False,False,0.010909259721954756,0.4327835879578055,0.05343307653566049
2007-08-11,8,223,15.76412760386907,1.2579883899759097,20.66842836358039,2.5832405059725416,1009.5904792140097,79,3,limpia,2,verano,False,False,False,0.35120207986416707,10.661578065577453,0.3818359087538117
2007-08-12,8,224,17.327397162297267,0.7742083820200713,16.411306391176403,13.514814362030668,1010.6083012486607,93,4,limpia,9,verano,False,False,False,0.18402856550635485,0.027753919577018483,9.194313710573065
2007-08-13,8,225,16.357205545864147,3.802857532489016,24.67316728212389,2.041317195040512,1010.2596900275589,58,19,turbia,3,verano,False,False,False,1.836813092156853,0.7979356620355658,0.3270153977474718
2007-08-14,8,226,17.02151850812277,2.285370226631057,13.740225958025734,1.0711895503690463,1008.066610164769,60,2,turbia,8,verano,False,False,False,0.24779440236285127,4.272984622413637,0.005606496795823941
2007-08-15,8,227,16.50072427944392,0.4674554039862627,16.812179668484077,4.149317504646746,1010.2220394818037,115,2,limpia,6,verano,False,False,False,0.01983759670582609,1.6481551784040729,2.424635905407427
2007-08-16,8,228,16.512408981132975,4.773670681572496,12.597183458797232,1.6156766111064516,1014.0107178558702,71,3,turbia,5,verano,False,False,False,0.7766005200374891,0.1427068702035869,0.019860939689976043
2007-08-17,8,229,16.522822122301925,2.5280173492102196,13.47574898735593,2.768120491549779,1008.2897109697758,69,5,turbia,8,verano,False,False,False,0.2162704467404608,12.839438783584244,1.4245754014572058
2007-08-18,8,230,16.391545328658122,3.2936779350301744,13.63442250301172,1.772391291666977,1014.3122876626758,78,6,turbia,1,verano,False,False,False,0.31737306236382296,1.1286773739318956,0.30081378660795927
2007-08-19,8,231,16.449883219983935,2.007857946562718,19.944946824435075,0.07808693010024341,1011.482666037698,112,3,turbia,3,verano,False,False,False,5.431636381555396,5.120763731492643,0.4884384958348745
2007-08-20,8,232,16.80245877186256,0.9806864185595981,15.832127987527096,0.4794225530290928,1010.3550897058985,90,23,limpia,8,verano,False,False,False,0.023402481146308204,0.016673089029619274,0.25706466068754935
2007-08-21,8,233,16.063003530255642,2.130525197755523,5.164177521097201,0.16407713980223382,1016.8860440818656,97,14,turbia,7,verano,False,False,False,22.648100045103412,19.324158939716543,0.14178165589292133
2007-08-22,8,234,16.31004028524856,4.149920544507474,15.374635508859834,0.2256382180645181,1011.7993719734305,76,5,turbia,0,verano,False,False,False,0.38825591705056234,0.48790129526230697,0.8233995141593419
2007-08-23,8,235,15.7697853574615,1.4687651167386164,11.104463255530344,0.031050782372335713,1012.6499306696618,80,4,limpia,8,verano,False,False,False,1.4239350315544526,21.045942015300497,0.01104992848489465
2007-08-24,8,236,16.626145466671666,0.777025856003795,13.23732330690845,1.093475559719843,1021.4900340500011,74,7,limpia,9,verano,False,False,False,0.3775858496930414,0.23266335361856416,0.035517697365863
2007-08-25,8,237,15.294165978642654,8.468203781769823,19.602496038851157,0.3936158753405254,1010.3997218312901,98,5,turbia,1,verano,False,False,False,3.389944611088584,0.00022356880033196986,0.40307567269458816
2007-08-26,8,238,16.717988095008973,2.0924541912587222,9.626166208236608,3.8716734009842733,1022.8293727379619,119,16,turbia,0,verano,False,False,False,15.09613866772263,7.137712144050194,8.054117369345724e-06
2007-08-27,8,239,15.550266336239261,2.1112551848098686,10.087385182274014,2.7728890451123926,1013.2610443547367,113,15,turbia,1,verano,False,False,False,1.7766751639312792,7.182416029478719,0.008409441196497395
2007-08-28,8,240,14.65236679954503,1.5285610553819018,8.358114680786503,1.7027717189004616,1009.3193268356401,105,10,limpia,9,verano,False,False,False,1.656457571101555,7.661752363618419,0.41621725426919154
2007-08-29,8,241,15.523717571865545,2.341555683071801,13.45030959952161,1.3428549227475652,1012.2302582946899,56,0,turbia,5,verano,False,False,False,0.7552699028473268,10.183409509048177,0.06833882755923715
2007-08-30,8,242,14.973818256198005,3.2895223294533573,8.241572718646903,0.5910754027360303,1015.3438745331118,119,13,turbia,1,verano,False,False,False,0.35399295893215577,0.2665154418948672,0.033507472148736506
2007-08-31,8,243,15.822020058291356,2.8207132748578405,8.57713128751753,1.2885291494219369,1021.2725192992035,84,12,turbia,0,verano,False,False,False,2.12074221540587,4.074965722838103,1.0086349751808146
2007-09-01,9,244,14.860853776161873,3.872024462707889,14.080803303788834,2.050143491902911,1018.9941240428165,70,9,turbia,4,otoño,False,False,False,0.05949083477622016,0.10988463959244507,0.009547374683627756
2007-09-02,9,245,14.919141217165095,2.127298671842619,16.25484231984565,3.048621170070726,1015.3195342491786,96,9,turbia,1,otoño,False,False,False,0.9457511181299378,4.338545468031238,0.26333132068032983
2007-09-03,9,246,13.987198262229546,1.4692699352950453,11.35549790723049,0.17042323054108427,1021.2997799074457,109,21,limpia,3,otoño,False,False,False,0.2234505126186912,4.4353658910276,0.5656545008350958
2007-09-04,9,247,14.783278179362581,3.9224142226820993,16.444421432945727,2.465188288298213,1005.5948147606625,66,7,turbia,7,otoño,False,False,False,0.36778967968843806,0.6640511245924399,0.22221734216210315
2007-09-05,9,248,13.533761125946368,4.429763381328184,15.442686438523035,2.7152573657628474,1016.2472076502993,66,8,turbia,9,otoño,False,False,False,4.770977453472708,1.70973602946878,2.613617337074322
2007-09-06,9,249,13.970880986831016,1.4492907698196131,17.160608289403903,1.637294738140864,1016.5496986331281,74,3,limpia,5,otoño,False,False,False,0.36662420335042833,4.181077205097883,2.8949280269861926
2007-09-07,9,250,15.310332455445762,0.7915292043886638,10.83735424534312,0.48240934087600146,1016.6107123378949,83,10,limpia,7,otoño,False,False,False,0.3960371627890257,0.08647971142559037,0.011643025865798802
2007-09-08,9,251,15.258171654364805,1.818120183490053,22.93581515045914,1.5495154457934557,1006.9492441700564,75,22,limpia,4,otoño,False,False,False,0.6110585590784313,4.393962807083834,0.40301679185333167
2007-09-09,9,252,14.97434087997323,0.8757477277839828,10.442608103326034,1.397143259900214,1009.9154379916076,55,8,limpia,1,otoño,False,False,False,1.5682569616982347,0.04082287814069569,0.07313141033764207
2007-09-10,9,253,14.071042365876542,1.6743295580339908,12.498362261069408,1.291420992955726,1014.1676278892114,59,11,limpia,0,otoño,False,False,False,1.235343930088823,7.233490918689061,0.07825491273518102
2007-09-11,9,254,14.554569973994314,2.481369956732042,17.059897968921707,1.2347437415367906,1020.5739575248074,52,12,turbia,7,otoño,False,False,False,1.759654502483755,7.212915237830807,0.5459971069013557
2007-09-12,9,255,14.512831186355985,0.7693154160398015,15.471232269551631,0.23492369864039436,1024.5763224785883,108,7,limpia,0,otoño,False,False,False,1.0694941768811483,0.17719686032008286,1.8407901135619915
2007-09-13,9,256,13.751617214971255,1.774124702092426,18.38767556875131,0.403969190597035,1011.6778237420829,118,27,limpia,9,otoño,False,False,False,6.155192263741792e-05,0.5065451154125091,0.7775274839482392
2007-09-14,9,257,15.280185980329087,1.8813571363889874,13.76034393901232,0.2048011090061787,1008.4507660401446,97,12,limpia,8,otoño,False,False,False,0.4422703000029149,2.1269173231782474,3.9978754112105293
2007-09-15,9,258,14.835963291279255,3.4089421252454803,10.09280405624127,0.5554049432433634,1019.0788071821256,72,23,turbia,3,otoño,False,False,False,0.8110213632931156,1.0772594911192876,0.018368483127129326
2007-09-16,9,259,14.108274605165374,4.5511746393318715,8.899758117264536,0.6116290395780852,1028.0718500565044,54,0,turbia,5,otoño,False,False,False,1.1005838451758878,0.11952510399410128,0.018406102663446836
2007-09-17,9,260,14.18822043541484,1.4352418658338473,22.118446294940043,0.5622760271603613,1020.5347031665059,105,25,limpia,5,otoño,False,False,False,0.09110558687855673,18.71504867835067,8.859518226191852
2007-09-18,9,261,14.228303445677064,6.3742004024604455,13.7880305045087,0.4737981225433229,1011.2568363800299,87,21,turbia,2,otoño,False,False,False,0.4935569625400855,0.6676356993452603,0.0004379432087038174
2007-09-19,9,262,12.80938706650018,3.021872390000221,14.330418876287514,2.659238694082637,1029.3056964660861,56,10,turbia,0,otoño,False,False,False,1.7350978276505165,0.40527173968017055,0.13359974468009683
2007-09-20,9,263,13.81726558293289,1.3364848122696233,22.205565657101182,3.413720037150763,1018.4339981023446,66,24,limpia,5,otoño,False,False,False,0.36052796816095906,13.51105063122933,0.8282470728109603
2007-09-21,9,264,13.487535690292791,1.4128091819219386,13.031628145471213,0.7923444913509983,1011.0449339320415,58,23,limpia,9,otoño,False,False,False,0.011151603140238737,3.861183231716916,0.14319440891989316
2007-09-22,9,265,13.226939062044929,1.3020078106186201,15.096967090062192,0.7280578125549001,1024.6715108316885,95,1,limpia,4,otoño,False,False,False,0.27269720722454255,4.843588760022765,9.952432202734304
2007-09-23,9,266,13.590486714805257,1.2318320558869984,10.869803858782436,3.716213326890318,1010.6500409430058,86,4,limpia,3,otoño,False,False,False,0.4339925805196219,1.9955972220319096,0.15660585030956842
2007-09-24,9,267,14.76906599917586,4.119929413922359,9.750762112041718,1.9559275337668902,1011.8945574066903,56,10,turbia,8,otoño,False,False,False,0.58611859023986,1.0889007305483478,0.006268030402801988
2007-09-25,9,268,14.006358717491409,3.233985816207753,22.55910755205325,0.6946895676738531,1018.6331041117056,66,3,turbia,3,otoño,False,False,False,0.8337167708830772,0.7735673085629033,0.01387904050674286
2007-09-26,9,269,13.210656577643544,1.527695480726208,22.614537082267184,2.5008175317186327,1014.8754734105537,90,7,limpia,0,otoño,False,False,False,0.028785163698620015,9.234701207788795,0.46809977693584304
2007-09-27,9,270,13.828556959003373,1.04106048688519,19.08418282717101,0.8449971454672017,1015.1850356600238,113,24,limpia,9,otoño,False,False,False,0.08984772976629037,5.770185941642227,6.6902147979954645
2007-09-28,9,271,14.256416474272104,3.8001587542373945,18.950052201937847,1.7664645403184183,1015.193457508214,106,11,turbia,5,otoño,False,False,False,1.790939679556199,0.24869926374658718,0.2492854066355959
2007-09-29,9,272,13.903552157993596,2.0704190304885666,18.017473688161672,9.821769064156518,1020.5723996293508,94,2,turbia,6,otoño,False,False,False,0.34701029320143506,3.1435889893504494,0.8493565309048212
2007-09-30,9,273,13.316711879049857,0.6619445723108599,12.042810254557821,0.717910441349582,1003.3780468014419,57,24,limpia,0,otoño,False,False,False,5.76071675781816,1.2732217392737595,0.19679712551709724
2007-10-01,10,274,12.825146374202351,0.16453096973798645,16.16291499585495,5.333605414639208,1016.4225694294323,59,16,limpia,8,otoño,False,False,False,0.7334057741034155,0.4371523416800216,0.8788587260769576
2007-10-02,10,275,13.56485032640897,1.5681867448364726,12.984878204220838,0.7732447482676456,1013.5489831145974,103,22,limpia,9,otoño,False,False,False,0.2519813431206361,9.269622967952557,4.955021513369833
